Ticker,2024,2025,Growth 24-25 (%)
AST,55704.54,61090.57569060773,9.668934867082157
HVN,21429.2,32186.765193370167,50.20049835444238
NCT,97386.904,108953.88888888889,11.877351485461428
SCS,75988.708,67105.60220994476,-11.690033985122161
VJC,104661.2,103595.0276243094,-1.0186892331547903
VTR,22791.2,18995.117016574586,-16.655915368323804
