Date,Close,Open,High,Low,Volume,ChangePercent,Ticker,Return,Average,Volatility,LogReturn
2024-01-02,107000.0,108000.0,108300.0,106800.0,929800,-0.93,VJC,-0.9259259259259258,107550.0,1500.0,-0.009302392662313252
2024-01-03,107700.0,107000.0,107700.0,105400.0,882300,0.65,VJC,0.6542056074766356,106550.0,2300.0,0.006520749700436923
2024-01-04,107800.0,107900.0,108000.0,105400.0,667500,0.09,VJC,-0.09267840593141798,106700.0,2600.0,-0.0009272137891933596
2024-01-05,107600.0,107900.0,108000.0,106200.0,633100,-0.19,VJC,-0.27803521779425394,107100.0,1800.0,-0.0027842245364055884
2024-01-08,106600.0,107800.0,107800.0,106200.0,626300,-0.93,VJC,-1.1131725417439702,107000.0,1600.0,-0.011194146743152444
2024-01-09,106500.0,106400.0,106700.0,105200.0,628700,-0.09,VJC,0.09398496240601503,105950.0,1500.0,0.000939408241935169
2024-01-10,105700.0,106700.0,106700.0,104300.0,670200,-0.75,VJC,-0.937207122774133,105500.0,2400.0,-0.009416265431516635
2024-01-11,105800.0,105900.0,106000.0,104700.0,616900,0.09,VJC,-0.09442870632672333,105350.0,1300.0,-0.0009447331831609063
2024-01-12,105300.0,105600.0,105800.0,103900.0,659300,-0.47,VJC,-0.2840909090909091,104850.0,1900.0,-0.002844952132232237
2024-01-15,105200.0,105300.0,105800.0,104200.0,613300,-0.09,VJC,-0.0949667616334283,105000.0,1600.0,-0.000950118836319902
2024-01-16,105400.0,104500.0,105400.0,104300.0,732400,0.19,VJC,0.8612440191387559,104850.0,1100.0,0.008575564702397287
2024-01-17,104600.0,105400.0,105400.0,103900.0,735600,-0.76,VJC,-0.7590132827324478,104650.0,1500.0,-0.007619084476440108
2024-01-18,104300.0,104600.0,105000.0,103700.0,697900,-0.29,VJC,-0.28680688336520077,104350.0,1300.0,-0.0028721896240959666
2024-01-19,105000.0,104300.0,105200.0,104300.0,613000,0.67,VJC,0.6711409395973155,104750.0,900.0,0.006688988150797215
2024-01-22,105600.0,105000.0,105800.0,104900.0,630900,0.57,VJC,0.5714285714285714,105350.0,900.0,0.005698021114637797
2024-01-23,105000.0,105600.0,105800.0,103500.0,701500,-0.57,VJC,-0.5681818181818182,104650.0,2300.0,-0.005698021114637797
2024-01-24,104700.0,105000.0,105500.0,103800.0,660000,-0.29,VJC,-0.2857142857142857,104650.0,1700.0,-0.002861232281032855
2024-01-25,104900.0,104800.0,105000.0,104500.0,615200,0.19,VJC,0.09541984732824427,104750.0,500.0,0.000953743515308858
2024-01-26,105700.0,104500.0,105800.0,104500.0,678600,0.76,VJC,1.1483253588516746,105150.0,1300.0,0.011417821471326306
2024-01-29,105800.0,105900.0,106000.0,105300.0,621300,0.09,VJC,-0.09442870632672333,105650.0,700.0,-0.0009447331831609063
2024-01-30,105600.0,105900.0,106000.0,105500.0,622500,-0.19,VJC,-0.28328611898017,105750.0,500.0,-0.002836881335198882
2024-01-31,104600.0,105600.0,105800.0,103600.0,644900,-0.95,VJC,-0.946969696969697,104700.0,2200.0,-0.009514819641339045
2024-02-01,105500.0,104600.0,105500.0,104000.0,610800,0.86,VJC,0.8604206500956023,104750.0,1500.0,0.008567401285299425
2024-02-02,104800.0,105700.0,105700.0,104400.0,622500,-0.66,VJC,-0.8514664143803218,105050.0,1300.0,-0.008551120989249483
2024-02-05,105300.0,104800.0,105400.0,103800.0,670500,0.48,VJC,0.4770992366412214,104600.0,1600.0,0.004759647252987165
2024-02-06,104500.0,105500.0,105500.0,104500.0,617500,-0.76,VJC,-0.9478672985781991,105000.0,1000.0,-0.009523881511256604
2024-02-07,105300.0,104700.0,105300.0,104300.0,615700,0.77,VJC,0.5730659025787965,104800.0,1000.0,0.005714301263438415
2024-02-15,104500.0,105400.0,105500.0,104000.0,690700,-0.76,VJC,-0.8538899430740038,104750.0,1500.0,-0.008575564702397287
2024-02-16,105300.0,104500.0,105300.0,104400.0,635300,0.77,VJC,0.7655502392344498,104850.0,900.0,0.0076263477350639874
2024-02-19,105200.0,105900.0,106000.0,104400.0,615500,-0.09,VJC,-0.6610009442870632,105200.0,1600.0,-0.006631952303751021
2024-02-20,104300.0,105000.0,105200.0,104300.0,648500,-0.86,VJC,-0.6666666666666667,104750.0,900.0,-0.006688988150797215
2024-02-21,103200.0,104300.0,104500.0,103200.0,657500,-1.05,VJC,-1.0546500479386385,103850.0,1300.0,-0.010602508959264512
2024-02-22,103600.0,103200.0,104700.0,103200.0,621400,0.39,VJC,0.3875968992248062,103950.0,1500.0,0.003868476777920904
2024-02-23,103800.0,103800.0,104400.0,103400.0,670800,0.19,VJC,0.0,103900.0,1000.0,0.0
2024-02-26,104500.0,103900.0,104900.0,103900.0,605600,0.67,VJC,0.5774783445620789,104400.0,1000.0,0.005758173299684088
2024-02-27,103500.0,104800.0,104800.0,103500.0,647800,-0.96,VJC,-1.2404580152671756,104150.0,1300.0,-0.012482159181518071
2024-02-28,103400.0,103500.0,104700.0,103300.0,638600,-0.1,VJC,-0.0966183574879227,104000.0,1400.0,-0.000966650631095689
2024-02-29,103100.0,103600.0,104300.0,103100.0,728600,-0.29,VJC,-0.4826254826254826,103700.0,1200.0,-0.004837938802468855
2024-03-01,103300.0,103800.0,104300.0,103200.0,650700,0.19,VJC,-0.48169556840077066,103750.0,1100.0,-0.0048285946061952245
2024-03-04,103600.0,103500.0,104200.0,103300.0,669100,0.29,VJC,0.0966183574879227,103750.0,900.0,0.0009657171199588532
2024-03-05,104400.0,104000.0,104400.0,103500.0,552000,0.77,VJC,0.38461538461538464,103950.0,900.0,0.003838776307166114
2024-03-06,103900.0,104400.0,104500.0,103200.0,470500,-0.48,VJC,-0.4789272030651341,103850.0,1300.0,-0.004800777343357154
2024-03-07,103900.0,103900.0,104000.0,103300.0,590500,0.0,VJC,0.0,103650.0,700.0,0.0
2024-03-08,103700.0,104000.0,104200.0,103100.0,636400,-0.19,VJC,-0.2884615384615385,103650.0,1100.0,-0.00288878390588998
2024-03-11,103000.0,103500.0,104100.0,103000.0,613300,-0.68,VJC,-0.4830917874396135,103550.0,1100.0,-0.004842624475788426
2024-03-12,102500.0,103500.0,103500.0,102000.0,658700,-0.49,VJC,-0.966183574879227,102750.0,1500.0,-0.00970881412696123
2024-03-13,102200.0,102900.0,103600.0,102000.0,671300,-0.29,VJC,-0.6802721088435374,102800.0,1600.0,-0.0068259650703996755
2024-03-14,102000.0,102900.0,102900.0,101000.0,695600,-0.2,VJC,-0.8746355685131195,101950.0,1900.0,-0.008784829555732898
2024-03-15,102700.0,101900.0,102900.0,100500.0,705600,0.69,VJC,0.7850834151128557,101700.0,2400.0,0.00782017670583457
2024-03-18,101800.0,102700.0,103000.0,100500.0,618300,-0.88,VJC,-0.8763388510223954,101750.0,2500.0,-0.008802012818090788
2024-03-19,101000.0,101800.0,102000.0,100000.0,589900,-0.79,VJC,-0.7858546168958742,101000.0,2000.0,-0.007889587275162313
2024-03-20,101200.0,101500.0,102000.0,100100.0,690000,0.2,VJC,-0.2955665024630542,101050.0,1900.0,-0.0029600416284765174
2024-03-21,102600.0,101700.0,103100.0,101200.0,741000,1.38,VJC,0.8849557522123894,102150.0,1900.0,0.008810629682155735
2024-03-22,102200.0,102600.0,103000.0,101500.0,599400,-0.39,VJC,-0.3898635477582846,102250.0,1500.0,-0.0039062549670649815
2024-03-25,100700.0,102000.0,102200.0,100700.0,628600,-1.47,VJC,-1.2745098039215685,101450.0,1500.0,-0.012827013559753908
