Date,Close,Open,High,Low,Volume,ChangePercent,Ticker,Return,Average,Volatility,LogReturn
2024-01-02,21500.0,20000.0,22000.0,20000.0,112200,10.82,VTR,7.5,21000.0,2000.0,0.07232066157962613
2024-01-03,23500.0,21500.0,23500.0,21000.0,159000,9.3,VTR,9.30232558139535,22250.0,2500.0,0.08894748601649738
2024-01-04,23500.0,23600.0,24200.0,23000.0,114600,0.0,VTR,-0.423728813559322,23600.0,1200.0,-0.004246290881450676
2024-01-05,23700.0,23600.0,24000.0,22700.0,57630,0.85,VTR,0.423728813559322,23350.0,1300.0,0.004228336109521891
2024-01-08,22900.0,23800.0,24000.0,22900.0,39970,-3.38,VTR,-3.7815126050420167,23450.0,1100.0,-0.03854867011723506
2024-01-09,22300.0,23100.0,23100.0,22300.0,43290,-2.62,VTR,-3.463203463203463,22700.0,800.0,-0.03524593906167439
2024-01-10,22000.0,22700.0,22700.0,22000.0,31500,-1.35,VTR,-3.0837004405286343,22350.0,700.0,-0.03132247112904096
2024-01-11,22200.0,22800.0,22800.0,21800.0,53540,0.91,VTR,-2.631578947368421,22300.0,1000.0,-0.026668247082161756
2024-01-12,21700.0,22200.0,22200.0,21300.0,41220,-2.25,VTR,-2.2522522522522523,21750.0,900.0,-0.02278002833181958
2024-01-15,21700.0,20200.0,22000.0,20200.0,18420,0.0,VTR,7.425742574257425,21100.0,1800.0,0.07162965613925465
2024-01-16,21900.0,22000.0,22000.0,21500.0,19710,0.92,VTR,-0.45454545454545453,21750.0,500.0,-0.0045558165358610125
2024-01-17,22000.0,21700.0,22300.0,21700.0,17840,0.46,VTR,1.3824884792626728,22000.0,600.0,0.013730192811902242
2024-01-18,22400.0,22000.0,22500.0,21800.0,31300,1.82,VTR,1.8181818181818181,22150.0,700.0,0.018018505502677584
2024-01-19,22200.0,22600.0,22600.0,22000.0,6930,-0.89,VTR,-1.7699115044247788,22300.0,600.0,-0.017857617400007797
2024-01-22,22100.0,22500.0,22700.0,21900.0,5540,-0.45,VTR,-1.7777777777777777,22300.0,800.0,-0.017937700686667668
2024-01-23,22200.0,22000.0,22500.0,22000.0,13830,0.45,VTR,0.9090909090909091,22250.0,500.0,0.009049835519917337
2024-01-24,21800.0,22100.0,22500.0,21800.0,47310,-1.8,VTR,-1.3574660633484164,22150.0,700.0,-0.013667638728662723
2024-01-25,22200.0,22100.0,22500.0,21800.0,10510,1.83,VTR,0.4524886877828055,22150.0,700.0,0.0045146803545268455
2024-01-26,22400.0,22100.0,22500.0,21800.0,41030,0.9,VTR,1.3574660633484164,22150.0,700.0,0.013483350337287092
2024-01-29,22600.0,22400.0,22600.0,22200.0,51250,0.89,VTR,0.8928571428571428,22400.0,400.0,0.00888894741724755
2024-01-30,22900.0,22600.0,23900.0,22600.0,89860,1.33,VTR,1.3274336283185841,23250.0,1300.0,0.013187004281952852
2024-01-31,23000.0,22700.0,23500.0,22400.0,35680,0.44,VTR,1.3215859030837005,22950.0,1100.0,0.013129291441792645
2024-02-01,22500.0,23000.0,23000.0,22000.0,30410,-2.17,VTR,-2.1739130434782608,22500.0,1000.0,-0.02197890671877545
2024-02-02,22300.0,22600.0,23000.0,22300.0,25620,-0.89,VTR,-1.3274336283185841,22650.0,700.0,-0.013363227812167366
2024-02-05,22000.0,22800.0,22800.0,21900.0,49200,-1.35,VTR,-3.508771929824561,22350.0,900.0,-0.03571808260207909
2024-02-06,22500.0,22200.0,22800.0,21900.0,32330,2.27,VTR,1.3513513513513513,22350.0,900.0,0.013423020332140823
2024-02-07,22300.0,22500.0,22700.0,21800.0,39260,-0.89,VTR,-0.8888888888888888,22250.0,900.0,-0.008928630744300392
2024-02-15,22400.0,22400.0,22800.0,22400.0,28360,0.45,VTR,0.0,22600.0,400.0,0.0
2024-02-16,22700.0,22800.0,23000.0,22000.0,35820,1.34,VTR,-0.43859649122807015,22500.0,1000.0,-0.00439561147303813
2024-02-19,22600.0,22700.0,22700.0,22100.0,54170,-0.44,VTR,-0.4405286343612335,22400.0,600.0,-0.0044150182091158285
2024-02-20,22700.0,22600.0,22800.0,22300.0,59090,0.44,VTR,0.4424778761061947,22550.0,500.0,0.0044150182091158285
2024-02-21,22300.0,22500.0,22900.0,22300.0,33560,-1.76,VTR,-0.8888888888888888,22600.0,600.0,-0.008928630744300392
2024-02-22,22500.0,22600.0,22700.0,22000.0,53010,0.9,VTR,-0.4424778761061947,22350.0,700.0,-0.004434597067866974
2024-02-23,22200.0,22600.0,22600.0,22000.0,28740,-1.33,VTR,-1.7699115044247788,22300.0,600.0,-0.017857617400007797
2024-02-26,22200.0,22200.0,22600.0,21900.0,18860,0.0,VTR,0.0,22250.0,700.0,0.0
2024-02-27,22300.0,22200.0,22500.0,22100.0,18000,0.45,VTR,0.45045045045045046,22300.0,400.0,0.0044943895878404305
2024-02-28,22400.0,22500.0,22500.0,22200.0,9080,0.45,VTR,-0.4444444444444444,22350.0,300.0,-0.004454350349380576
2024-02-29,22300.0,22300.0,22400.0,22200.0,40320,-0.45,VTR,0.0,22300.0,200.0,0.0
2024-03-01,22700.0,22500.0,22900.0,22400.0,86610,1.79,VTR,0.8888888888888888,22650.0,500.0,0.008849615276982803
2024-03-04,23100.0,22800.0,23400.0,22700.0,68320,1.76,VTR,1.3157894736842104,23050.0,700.0,0.013072081567353067
2024-03-05,24100.0,23000.0,24900.0,23000.0,156920,4.33,VTR,4.782608695652174,23950.0,1900.0,0.04671762456746009
2024-03-06,24300.0,25500.0,25500.0,23900.0,66940,0.83,VTR,-4.705882352941177,24700.0,1600.0,-0.04820210181787843
2024-03-07,24000.0,25500.0,25500.0,23700.0,44140,-1.23,VTR,-5.88235294117647,24600.0,1800.0,-0.060624621816435464
2024-03-08,23800.0,25000.0,25000.0,23300.0,69710,-0.83,VTR,-4.8,24150.0,1700.0,-0.04919024419077189
2024-03-11,23700.0,24000.0,24200.0,23500.0,55040,-0.42,VTR,-1.25,23850.0,700.0,-0.012578782206858818
2024-03-12,24200.0,23800.0,24400.0,23400.0,126970,2.11,VTR,1.680672268907563,23900.0,1000.0,0.016667052485212608
2024-03-13,24100.0,24400.0,24400.0,23800.0,37420,-0.41,VTR,-1.2295081967213115,24100.0,600.0,-0.01237129180254648
2024-03-14,24000.0,24000.0,24100.0,23800.0,29260,-0.41,VTR,0.0,23950.0,300.0,0.0
2024-03-15,24200.0,24000.0,24200.0,23800.0,44380,0.83,VTR,0.8333333333333334,24000.0,400.0,0.008298802814696415
2024-03-18,23700.0,24200.0,24200.0,23400.0,71310,-2.07,VTR,-2.066115702479339,23800.0,800.0,-0.020877585021555234
2024-03-19,23700.0,23700.0,23900.0,23500.0,48460,0.0,VTR,0.0,23700.0,400.0,0.0
2024-03-20,23700.0,23800.0,23800.0,23500.0,21650,0.0,VTR,-0.42016806722689076,23650.0,300.0,-0.004210532536342626
2024-03-21,23700.0,23700.0,24000.0,23600.0,22810,0.0,VTR,0.0,23800.0,400.0,0.0
2024-03-22,23700.0,23800.0,23800.0,23500.0,56240,0.0,VTR,-0.42016806722689076,23650.0,300.0,-0.004210532536342626
2024-03-25,23700.0,23700.0,23900.0,23400.0,26500,0.0,VTR,0.0,23650.0,500.0,0.0
2024-03-26,23800.0,23900.0,23900.0,23400.0,29710,0.42,VTR,-0.41841004184100417,23650.0,500.0,-0.004192878260036892
2024-03-27,23900.0,23700.0,23900.0,23700.0,30300,0.42,VTR,0.8438818565400843,23800.0,200.0,0.008403410796379518
2024-03-28,24600.0,23800.0,24800.0,23700.0,113450,2.93,VTR,3.361344537815126,24250.0,1100.0,0.03306086226088745
2024-03-29,25100.0,24900.0,25500.0,24900.0,72970,2.03,VTR,0.8032128514056224,25200.0,600.0,0.008000042667076102
2024-04-01,27100.0,25000.0,27300.0,25000.0,209930,7.97,VTR,8.4,26150.0,2300.0,0.08065790301745501
2024-04-02,27500.0,27800.0,27900.0,27000.0,112230,1.48,VTR,-1.079136690647482,27450.0,900.0,-0.010850016024065212
2024-04-03,27200.0,28000.0,28000.0,26300.0,71820,-1.09,VTR,-2.857142857142857,27150.0,1700.0,-0.028987536873252395
2024-04-04,27100.0,27300.0,27300.0,26800.0,69100,-0.37,VTR,-0.7326007326007326,27050.0,500.0,-0.007352974305257831
2024-04-05,27600.0,27000.0,27700.0,26600.0,119530,1.85,VTR,2.2222222222222223,27150.0,1100.0,0.02197890671877545
