Date,Close,Open,High,Low,Volume,ChangePercent,Ticker,Return,Average,Volatility,LogReturn
2024-03-06,13200.0,13600.0,13600.0,13000.0,824300,-2.94,HVN,-2.941176470588235,13300.0,600.0,-0.02985296314968089
2024-03-07,13100.0,13250.0,13250.0,13050.0,1250000,-0.76,HVN,-1.1320754716981132,13150.0,200.0,-0.01138532222512545
2024-03-08,13400.0,13050.0,13650.0,12900.0,1020000,2.29,HVN,2.681992337164751,13275.0,750.0,0.026466573188162812
2024-03-11,13450.0,13400.0,13750.0,13200.0,2150000,0.37,HVN,0.3731343283582089,13475.0,550.0,0.003724399090982544
2024-03-12,13600.0,13450.0,13850.0,13200.0,1020000,1.12,HVN,1.1152416356877324,13525.0,650.0,0.011090686694158691
2024-03-13,13700.0,13600.0,13950.0,13600.0,1010000,0.74,HVN,0.7352941176470588,13775.0,350.0,0.0073260400920727164
2024-03-14,13500.0,13700.0,13800.0,13200.0,983100,-1.46,HVN,-1.4598540145985401,13500.0,600.0,-0.014706147389695445
2024-03-15,13350.0,13500.0,13550.0,13250.0,682500,-1.11,HVN,-1.1111111111111112,13400.0,300.0,-0.01117330059812538
2024-03-18,13200.0,13200.0,13300.0,12900.0,888800,-1.12,HVN,0.0,13100.0,400.0,0.0
2024-03-19,13350.0,13250.0,13650.0,13200.0,600800,1.14,HVN,0.7547169811320755,13425.0,450.0,0.007518832414026733
2024-03-20,13450.0,13400.0,13600.0,13350.0,525200,0.75,HVN,0.3731343283582089,13475.0,250.0,0.003724399090982544
2024-03-21,13400.0,13500.0,13500.0,13400.0,695900,-0.37,HVN,-0.7407407407407408,13450.0,100.0,-0.0074349784875185065
2024-03-22,13400.0,13400.0,13450.0,13300.0,644700,0.0,HVN,0.0,13375.0,150.0,0.0
2024-03-25,13400.0,13400.0,13600.0,13350.0,645800,0.0,HVN,0.0,13475.0,250.0,0.0
2024-03-26,13400.0,13300.0,13500.0,13300.0,482400,0.0,HVN,0.7518796992481203,13400.0,200.0,0.007490671729156517
2024-03-27,13350.0,13400.0,13400.0,13300.0,444100,-0.37,HVN,-0.3731343283582089,13350.0,100.0,-0.003738322110606873
2024-03-28,13450.0,13350.0,13450.0,13350.0,547200,0.75,HVN,0.7490636704119851,13400.0,100.0,0.007462721201589417
2024-03-29,13500.0,13450.0,13550.0,12550.0,696800,0.37,HVN,0.37174721189591076,13050.0,1000.0,0.0037105793965359624
2024-04-01,14400.0,13500.0,14400.0,13500.0,4190000,6.67,HVN,6.666666666666667,13950.0,900.0,0.06453852113757108
2024-04-02,14650.0,14400.0,14750.0,14400.0,1660000,1.74,HVN,1.7361111111111112,14575.0,350.0,0.017212128881121558
2024-04-03,14200.0,14650.0,14750.0,14200.0,1620000,-3.07,HVN,-3.0716723549488054,14475.0,550.0,-0.031198370855861413
2024-04-04,15000.0,14200.0,15000.0,14000.0,2450000,5.63,HVN,5.633802816901409,14500.0,1000.0,0.054808236494995555
2024-04-05,16000.0,15000.0,16000.0,15000.0,4640000,6.67,HVN,6.666666666666667,15500.0,1000.0,0.06453852113757108
2024-04-08,16200.0,16000.0,16500.0,15450.0,3830000,1.25,HVN,1.25,15975.0,1050.0,0.012422519998557036
2024-04-09,16050.0,16200.0,16250.0,15850.0,2060000,-0.93,HVN,-0.9259259259259258,16050.0,400.0,-0.009302392662313252
2024-04-10,16600.0,16050.0,16700.0,15950.0,2820000,3.43,HVN,3.4267912772585665,16325.0,750.0,0.033693845786473275
2024-04-11,16600.0,16600.0,16600.0,16050.0,2270000,0.0,HVN,0.0,16325.0,550.0,0.0
2024-04-12,17700.0,16600.0,17700.0,16600.0,5470000,6.63,HVN,6.626506024096386,17150.0,1100.0,0.06416194421728427
2024-04-15,16700.0,17650.0,17700.0,16650.0,3730000,-5.65,HVN,-5.382436260623229,17175.0,1050.0,-0.05532706395659659
2024-04-16,16500.0,16650.0,16700.0,15800.0,2770000,-1.2,HVN,-0.9009009009009009,16250.0,900.0,-0.009049835519919114
2024-04-17,15950.0,16500.0,16750.0,15800.0,2450000,-3.33,HVN,-3.3333333333333335,16275.0,950.0,-0.03390155167568132
2024-04-19,15700.0,15500.0,15900.0,15000.0,3890000,-1.57,HVN,1.2903225806451613,15450.0,900.0,0.012820688429060922
2024-04-22,16550.0,15550.0,16600.0,15550.0,2060000,5.41,HVN,6.430868167202572,16075.0,1050.0,0.06232546319782983
2024-04-23,16800.0,16550.0,17500.0,16200.0,2960000,1.51,HVN,1.5105740181268883,16850.0,1300.0,0.014992784586141283
2024-04-24,17050.0,16800.0,17550.0,16500.0,1910000,1.49,HVN,1.488095238095238,17025.0,1050.0,0.014771317320311894
2024-04-25,17300.0,17050.0,17600.0,17050.0,2840000,1.47,HVN,1.466275659824047,17325.0,550.0,0.01455629777420775
2024-04-26,17250.0,17500.0,17500.0,17050.0,1540000,-0.29,HVN,-1.4285714285714286,17275.0,450.0,-0.014388737452099676
2024-05-02,17300.0,17250.0,17650.0,16850.0,2040000,0.29,HVN,0.2898550724637681,17250.0,800.0,0.0028943580263636193
2024-05-03,18500.0,17400.0,18500.0,17400.0,6740000,6.94,HVN,6.321839080459771,17950.0,1100.0,0.06130052586379442
2024-05-06,19750.0,19700.0,19750.0,18600.0,3920000,6.76,HVN,0.25380710659898476,19175.0,1150.0,0.0025348556031890013
2024-05-07,20450.0,19750.0,21100.0,19750.0,13290000,3.54,HVN,3.5443037974683547,20425.0,1350.0,0.03482939114167927
2024-05-08,19700.0,20450.0,20650.0,19500.0,4620000,-3.67,HVN,-3.6674816625916873,20075.0,1150.0,-0.03736424674486827
2024-05-09,20800.0,19700.0,21050.0,19500.0,6580000,5.58,HVN,5.583756345177665,20275.0,1550.0,0.05433435096333028
2024-05-10,20300.0,21300.0,21300.0,20200.0,2520000,-2.4,HVN,-4.694835680751173,20750.0,1100.0,-0.0480861866676392
2024-05-13,20600.0,20300.0,21000.0,19850.0,3920000,1.48,HVN,1.477832512315271,20425.0,1150.0,0.014670189747794993
2024-05-14,21800.0,20600.0,21800.0,20550.0,7220000,5.83,HVN,5.825242718446602,21175.0,1250.0,0.05661889399950759
2024-05-15,21800.0,21800.0,22950.0,21500.0,5400000,0.0,HVN,0.0,22225.0,1450.0,0.0
2024-05-16,21800.0,21850.0,22300.0,21400.0,3150000,0.0,HVN,-0.2288329519450801,21850.0,900.0,-0.0022909517465556917
2024-05-17,21500.0,21800.0,22300.0,20800.0,4710000,-1.38,HVN,-1.3761467889908259,21550.0,1500.0,-0.013857034661427292
2024-05-20,22000.0,21500.0,22250.0,21250.0,3680000,2.33,HVN,2.3255813953488373,21750.0,1000.0,0.022989518224699523
2024-05-21,21950.0,22000.0,22100.0,21500.0,2590000,-0.23,HVN,-0.22727272727272727,21800.0,600.0,-0.0022753138371349735
2024-05-22,22600.0,21950.0,22800.0,21950.0,4160000,2.96,HVN,2.9612756264236904,22375.0,850.0,0.029182766757060108
2024-05-23,23700.0,22600.0,23800.0,22100.0,4030000,4.87,HVN,4.867256637168142,22950.0,1700.0,0.04752514186284529
2024-05-24,24200.0,23800.0,24700.0,22950.0,4650000,2.11,HVN,1.680672268907563,23825.0,1750.0,0.016667052485212608
2024-05-27,25150.0,24200.0,25350.0,24000.0,6720000,3.93,HVN,3.925619834710744,24675.0,1350.0,0.038505263383106225
2024-05-28,26900.0,25300.0,26900.0,24500.0,9320000,6.96,HVN,6.324110671936759,25700.0,2400.0,0.06132189087431783
2024-05-29,28300.0,26900.0,28450.0,26900.0,6450000,5.2,HVN,5.204460966542751,27675.0,1550.0,0.05073551804139953
2024-05-30,27700.0,28300.0,28500.0,26800.0,6120000,-2.12,HVN,-2.1201413427561837,27650.0,1700.0,-0.02142939145590006
2024-05-31,27800.0,27700.0,29600.0,27600.0,4050000,0.36,HVN,0.36101083032490977,28600.0,2000.0,0.0036036075032992443
2024-06-03,29100.0,27900.0,29300.0,27800.0,5410000,4.68,HVN,4.301075268817205,28550.0,1500.0,0.04211148535012654
2024-06-04,29550.0,29100.0,29900.0,29000.0,3710000,1.55,HVN,1.5463917525773196,29450.0,900.0,0.015345569674661164
2024-06-05,29100.0,29550.0,30000.0,28600.0,4170000,-1.52,HVN,-1.5228426395939088,29300.0,1400.0,-0.015345569674661164
2024-06-06,27900.0,29100.0,29700.0,27450.0,6960000,-4.12,HVN,-4.123711340206185,28575.0,2250.0,-0.04211148535012654
2024-06-07,29000.0,27200.0,29000.0,27200.0,5300000,3.94,HVN,6.61764705882353,28100.0,1800.0,0.06407885668452273
2024-06-10,28950.0,29000.0,29700.0,28700.0,2410000,-0.17,HVN,-0.1724137931034483,29200.0,1000.0,-0.001725625967470279
2024-06-11,28400.0,28950.0,28950.0,28100.0,1830000,-1.9,HVN,-1.8998272884283247,28525.0,850.0,-0.019181058851843957
2024-06-12,28500.0,28400.0,28800.0,27800.0,2000000,0.35,HVN,0.35211267605633806,28300.0,1000.0,0.003514942107445407
2024-06-13,28900.0,28500.0,29100.0,28500.0,2420000,1.4,HVN,1.4035087719298245,28800.0,600.0,0.01393750784378156
2024-06-14,30600.0,28900.0,30900.0,28900.0,11340000,5.88,HVN,5.88235294117647,29900.0,2000.0,0.05715841383994835
2024-06-17,31400.0,30600.0,32000.0,30500.0,4210000,2.61,HVN,2.6143790849673203,31250.0,1500.0,0.025807883955872413
2024-06-18,32500.0,31500.0,32500.0,31400.0,5040000,3.5,HVN,3.1746031746031744,31950.0,1100.0,0.031252543504104224
2024-06-19,34750.0,32400.0,34750.0,32400.0,6190000,6.92,HVN,7.253086419753087,33575.0,2350.0,0.07002114921251668
2024-06-20,35450.0,34800.0,36800.0,34750.0,7780000,2.01,HVN,1.8678160919540232,35775.0,2050.0,0.018505866197706666
2024-06-21,35150.0,35450.0,35900.0,34050.0,6830000,-0.85,HVN,-0.846262341325811,34975.0,1850.0,-0.008498634721462395
2024-06-24,32700.0,34000.0,35150.0,32700.0,7640000,-6.97,HVN,-3.823529411764706,33925.0,2450.0,-0.038985446712954896
2024-06-25,34000.0,32700.0,34500.0,30450.0,7700000,3.98,HVN,3.9755351681957185,32475.0,4050.0,0.038985446712954896
2024-06-26,34300.0,32800.0,35450.0,32800.0,2910000,0.88,HVN,4.573170731707317,34125.0,2650.0,0.04471683878179711
2024-06-27,34350.0,34000.0,34850.0,33700.0,3060000,0.15,HVN,1.0294117647058822,34275.0,1150.0,0.010241494052195321
2024-06-28,33200.0,34350.0,34500.0,32700.0,4250000,-3.35,HVN,-3.3478893740902476,33600.0,1800.0,-0.034052142745915503
2024-07-01,34500.0,33150.0,34900.0,33000.0,3020000,3.92,HVN,4.072398190045249,33950.0,1900.0,0.039916607405443116
2024-07-02,34800.0,34500.0,35450.0,34500.0,2670000,0.87,HVN,0.8695652173913043,34975.0,950.0,0.008658062743114314
2024-07-03,34300.0,34800.0,35150.0,34200.0,2020000,-1.44,HVN,-1.4367816091954022,34675.0,950.0,-0.014472032608534136
2024-07-04,34200.0,34300.0,34950.0,34150.0,2170000,-0.29,HVN,-0.2915451895043732,34550.0,800.0,-0.0029197101033364703
2024-07-05,36350.0,34200.0,36500.0,33500.0,7530000,6.29,HVN,6.286549707602338,35000.0,3000.0,0.060968559910969944
2024-07-08,35600.0,36500.0,37000.0,35050.0,5630000,-2.06,HVN,-2.4657534246575343,36025.0,1950.0,-0.02496662273046013
2024-07-09,34550.0,35600.0,35800.0,34400.0,5580000,-2.95,HVN,-2.9494382022471908,35100.0,1400.0,-0.02993808764430561
2024-07-10,34200.0,34550.0,35000.0,34000.0,5120000,-1.01,HVN,-1.0130246020260492,34500.0,1000.0,-0.010181906145120934
2024-07-11,34600.0,34200.0,34850.0,34000.0,1490000,1.17,HVN,1.1695906432748537,34425.0,850.0,0.011628037995119911
2024-07-12,34450.0,34600.0,34950.0,34300.0,1890000,-0.43,HVN,-0.4335260115606936,34625.0,650.0,-0.004344684604010496
2024-07-15,33600.0,34450.0,34850.0,33600.0,3050000,-2.47,HVN,-2.467343976777939,34225.0,1250.0,-0.024982930490509148
2024-07-16,31250.0,33600.0,33800.0,31250.0,10550000,-6.99,HVN,-6.9940476190476195,32525.0,2550.0,-0.07250669078674754
2024-07-17,29100.0,31200.0,31200.0,29100.0,8180000,-6.88,HVN,-6.730769230769231,30150.0,2100.0,-0.06967992063798967
2024-07-18,28100.0,27250.0,29000.0,27100.0,8820000,-3.44,HVN,3.1192660550458715,28050.0,1900.0,0.030716055230447736
2024-07-19,26150.0,28050.0,28100.0,26150.0,4580000,-6.94,HVN,-6.7736185383244205,27125.0,1950.0,-0.07013944145777451
2024-07-22,24350.0,24500.0,25000.0,24350.0,1200000,-6.88,HVN,-0.6122448979591837,24675.0,650.0,-0.006141268022082258
2024-07-23,22650.0,22650.0,22650.0,22650.0,688500,-6.98,HVN,0.0,22650.0,0.0,0.0
2024-07-24,21700.0,21100.0,22600.0,21100.0,14380000,-4.19,HVN,2.843601895734597,21850.0,1500.0,0.028039220064393078
2024-07-25,20200.0,21700.0,21700.0,20200.0,7300000,-6.91,HVN,-6.912442396313365,20950.0,1500.0,-0.07162965613925465
2024-07-26,20900.0,20000.0,21250.0,19100.0,9680000,3.47,HVN,4.5,20175.0,2150.0,0.04401688541677551
2024-07-29,22350.0,20900.0,22350.0,20600.0,3770000,6.94,HVN,6.937799043062201,21475.0,1750.0,0.06707716208881287
2024-07-30,22800.0,22450.0,23900.0,22450.0,9660000,2.01,HVN,1.55902004454343,23175.0,1450.0,0.015469921772131912
2024-07-31,21250.0,23000.0,23700.0,21250.0,6030000,-6.8,HVN,-7.608695652173914,22475.0,2450.0,-0.0791373205587238
2024-08-01,20650.0,20700.0,21250.0,20000.0,7320000,-2.82,HVN,-0.24154589371980675,20625.0,1250.0,-0.0024183808642810334
2024-08-02,22050.0,20650.0,22050.0,20050.0,5680000,6.78,HVN,6.779661016949152,21050.0,2000.0,0.06559728248581287
2024-08-05,20550.0,22050.0,22050.0,20550.0,6650000,-6.8,HVN,-6.802721088435375,21300.0,1500.0,-0.07045166095061006
2024-08-06,21900.0,20800.0,21950.0,20750.0,3490000,6.57,HVN,5.288461538461538,21350.0,1200.0,0.051533650115182184
2024-08-07,21450.0,21900.0,22300.0,21000.0,2760000,-2.05,HVN,-2.054794520547945,21650.0,1300.0,-0.020761991448429384
2024-08-08,19950.0,21450.0,21750.0,19950.0,6910000,-6.99,HVN,-6.993006993006993,20850.0,1800.0,-0.07249550203815325
2024-08-09,19050.0,19950.0,20500.0,18900.0,7660000,-4.51,HVN,-4.511278195488721,19700.0,1600.0,-0.04616204176316252
2024-08-12,20350.0,19050.0,20350.0,19000.0,4970000,6.82,HVN,6.824146981627297,19675.0,1350.0,0.06601381031589426
2024-08-13,20850.0,20400.0,20950.0,20000.0,3430000,2.46,HVN,2.2058823529411766,20475.0,950.0,0.021819047394640023
2024-08-14,20650.0,20850.0,21000.0,20300.0,2250000,-0.96,HVN,-0.9592326139088728,20650.0,700.0,-0.009638628837768337
2024-08-15,20300.0,20650.0,20650.0,19850.0,1390000,-1.69,HVN,-1.694915254237288,20250.0,800.0,-0.01709443335930061
2024-08-16,21400.0,21000.0,21700.0,21000.0,3160000,5.42,HVN,1.9047619047619049,21350.0,700.0,0.018868484304382704
2024-08-19,21100.0,21400.0,21950.0,21000.0,2049999,-1.4,HVN,-1.4018691588785046,21475.0,950.0,-0.014117881545784527
2024-08-20,22150.0,21000.0,22550.0,20800.0,5310000,4.98,HVN,5.476190476190476,21675.0,1750.0,0.05331505876772269
2024-08-21,22000.0,22150.0,22400.0,21800.0,1940000,-0.68,HVN,-0.6772009029345373,22100.0,600.0,-0.006795043132829193
2024-08-22,22050.0,22000.0,22500.0,21800.0,1480000,0.23,HVN,0.22727272727272727,22150.0,700.0,0.002270148534538663
2024-08-23,21850.0,22050.0,22050.0,21200.0,1890000,-0.91,HVN,-0.9070294784580499,21625.0,850.0,-0.009111680351255202
2024-08-26,21100.0,21100.0,21900.0,20350.0,2110000,-3.43,HVN,0.0,21125.0,1550.0,0.0
2024-08-27,20800.0,21100.0,21300.0,20600.0,1430000,-1.42,HVN,-1.4218009478672986,20950.0,700.0,-0.014320053774747876
2024-08-28,21300.0,20750.0,21400.0,20650.0,1620000,2.4,HVN,2.6506024096385543,21025.0,750.0,0.02616082603867298
2024-08-29,21400.0,21300.0,21500.0,21250.0,1750000,0.47,HVN,0.4694835680751174,21375.0,250.0,0.004683849312424826
2024-08-30,22100.0,21500.0,22350.0,21350.0,2860000,3.27,HVN,2.7906976744186047,21850.0,1000.0,0.027524673390090015
2024-09-04,21500.0,21900.0,21900.0,21100.0,1740000,-2.71,HVN,-1.82648401826484,21500.0,800.0,-0.01843370168883851
2024-09-05,21500.0,21500.0,21850.0,21100.0,1880000,0.0,HVN,0.0,21475.0,750.0,0.0
2024-09-06,21300.0,21500.0,21500.0,21000.0,1070000,-0.93,HVN,-0.9302325581395349,21250.0,500.0,-0.009345862418236095
2024-09-09,20750.0,21300.0,21400.0,20500.0,1730000,-2.58,HVN,-2.5821596244131455,20950.0,900.0,-0.02616082603867298
2024-09-10,20350.0,20650.0,20900.0,20000.0,1520000,-1.93,HVN,-1.4527845036319613,20450.0,900.0,-0.014634407518437698
2024-09-11,20800.0,20350.0,21050.0,19950.0,1140000,2.21,HVN,2.211302211302211,20500.0,1100.0,0.021872074818668708
2024-09-12,20750.0,21000.0,21200.0,20500.0,434500,-0.24,HVN,-1.1904761904761905,20850.0,700.0,-0.011976191046715101
2024-09-13,20900.0,20100.0,21100.0,20100.0,917900,0.72,HVN,3.9800995024875623,20600.0,1000.0,0.0390293439057352
2024-09-16,20650.0,20850.0,20850.0,20000.0,805800,-1.2,HVN,-0.9592326139088728,20425.0,850.0,-0.009638628837768337
2024-09-17,20900.0,20650.0,20900.0,20400.0,828200,1.21,HVN,1.2106537530266344,20650.0,500.0,0.012033839563724058
2024-09-18,21900.0,20950.0,22050.0,20950.0,3180000,4.78,HVN,4.534606205250596,21500.0,1100.0,0.04434799045430893
2024-09-19,21800.0,21900.0,21900.0,21550.0,933800,-0.46,HVN,-0.45662100456621,21725.0,350.0,-0.004576667027411219
2024-09-20,21750.0,21800.0,22150.0,21450.0,1210000,-0.23,HVN,-0.22935779816513763,21800.0,700.0,-0.002296212260350927
2024-09-23,21200.0,21750.0,21750.0,21100.0,1240000,-2.53,HVN,-2.528735632183908,21425.0,650.0,-0.025612575856726494
2024-09-24,21300.0,21200.0,21300.0,21150.0,599800,0.47,HVN,0.4716981132075472,21225.0,150.0,0.004705891037414034
2024-09-25,21700.0,21550.0,21750.0,21400.0,1710000,1.88,HVN,0.6960556844547563,21575.0,350.0,0.006936443996655939
2024-09-26,21250.0,21700.0,21750.0,21200.0,1440000,-2.07,HVN,-2.0737327188940093,21475.0,550.0,-0.02095536517598795
2024-09-27,21450.0,21300.0,21500.0,21150.0,1800000,0.94,HVN,0.7042253521126761,21325.0,350.0,0.007017572658645221
2024-09-30,21050.0,21450.0,21500.0,21000.0,841500,-1.86,HVN,-1.8648018648018647,21250.0,500.0,-0.018824085245634947
2024-10-01,21200.0,21500.0,21800.0,21050.0,874900,0.71,HVN,-1.3953488372093024,21425.0,750.0,-0.014051753455650129
2024-10-02,20950.0,21200.0,21200.0,20950.0,1450000,-1.18,HVN,-1.179245283018868,21075.0,250.0,-0.011862535309820288
2024-10-03,20500.0,21050.0,21100.0,20400.0,1760000,-2.15,HVN,-2.6128266033254155,20750.0,700.0,-0.02647567398402728
2024-10-04,20350.0,20500.0,20800.0,20200.0,908800,-0.73,HVN,-0.7317073170731708,20500.0,600.0,-0.007343974255759278
2024-10-07,20350.0,20350.0,20800.0,20350.0,1100000,0.0,HVN,0.0,20575.0,450.0,0.0
2024-10-08,20400.0,20350.0,20600.0,20300.0,544100,0.25,HVN,0.2457002457002457,20450.0,300.0,0.0024539889615660115
2024-10-09,21050.0,20450.0,21200.0,19100.0,1520000,3.19,HVN,2.93398533007335,20150.0,2100.0,0.028917677639579864
2024-10-10,21150.0,21100.0,21450.0,21050.0,950200,0.48,HVN,0.23696682464454977,21250.0,400.0,0.0023668650102663946
2024-10-11,21000.0,21150.0,21450.0,21000.0,1060000,-0.71,HVN,-0.7092198581560284,21225.0,450.0,-0.0071174677688645716
2024-10-14,20950.0,21000.0,21200.0,20800.0,717100,-0.24,HVN,-0.2380952380952381,21000.0,400.0,-0.0023837913552764434
2024-10-15,20600.0,20950.0,20950.0,20600.0,940000,-1.67,HVN,-1.6706443914081146,20775.0,350.0,-0.016847570572609882
2024-10-16,20550.0,20600.0,20850.0,20500.0,640400,-0.24,HVN,-0.24271844660194172,20675.0,350.0,-0.0024301348532915767
2024-10-17,20600.0,20600.0,20800.0,20250.0,1070000,0.24,HVN,0.0,20525.0,550.0,0.0
2024-10-18,20700.0,20600.0,20950.0,20600.0,623700,0.49,HVN,0.48543689320388345,20775.0,350.0,0.00484262447578665
2024-10-21,20750.0,20600.0,20900.0,20500.0,801400,0.24,HVN,0.7281553398058253,20700.0,400.0,0.0072551708811712246
2024-10-22,20700.0,20700.0,20900.0,20600.0,750400,-0.24,HVN,0.0,20750.0,300.0,0.0
2024-10-23,20600.0,20500.0,20750.0,20500.0,339800,-0.48,HVN,0.4878048780487805,20625.0,250.0,0.004866189651172803
2024-10-24,20500.0,20550.0,20700.0,20450.0,446600,-0.49,HVN,-0.24330900243309003,20575.0,250.0,-0.0024360547978812264
2024-10-25,20300.0,20500.0,20550.0,20300.0,742800,-0.98,HVN,-0.975609756097561,20425.0,250.0,-0.00980400009662219
2024-10-28,20600.0,20300.0,20700.0,20300.0,362100,1.48,HVN,1.477832512315271,20500.0,400.0,0.014670189747794993
2024-10-29,22000.0,20600.0,22000.0,20600.0,3880000,6.8,HVN,6.796116504854369,21300.0,1400.0,0.06575137756277982
2024-10-30,22350.0,22000.0,22950.0,21900.0,2850000,1.59,HVN,1.5909090909090908,22425.0,1050.0,0.01578386770126272
2024-10-31,23250.0,22350.0,23450.0,22300.0,4050000,4.03,HVN,4.026845637583892,22875.0,1150.0,0.03947881097378669
2024-11-01,22500.0,23350.0,23350.0,22000.0,2029999,-3.23,HVN,-3.640256959314775,22675.0,1350.0,-0.037081674904532846
2024-11-04,21600.0,21500.0,22500.0,21000.0,1700000,-4.0,HVN,0.46511627906976744,21750.0,1500.0,0.00464037955650376
2024-11-05,22800.0,21600.0,22850.0,21600.0,2140000,5.56,HVN,5.555555555555555,22225.0,1250.0,0.05406722127027486
