"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"24/01/2024","84,386.0","84,481.0","84,576.0","84,386.0","16.50K","0.00%"
"23/01/2024","84,386.0","84,291.0","84,481.0","84,291.0","8.10K","0.00%"
"22/01/2024","84,386.0","84,291.0","84,386.0","84,196.0","12.60K","0.23%"
"19/01/2024","84,196.0","84,386.0","84,386.0","83,910.0","12.60K","0.00%"
"18/01/2024","84,196.0","84,100.0","84,576.0","84,100.0","11.30K","0.00%"
"17/01/2024","84,196.0","84,005.0","84,576.0","83,720.0","7.00K","0.23%"
"16/01/2024","84,005.0","84,005.0","84,386.0","84,005.0","3.80K","0.00%"
"15/01/2024","84,005.0","84,005.0","84,671.0","83,910.0","1.60K","0.23%"
"12/01/2024","83,815.0","84,386.0","84,386.0","83,720.0","1.40K","-0.45%"
"11/01/2024","84,196.0","85,527.0","85,527.0","84,196.0","17.00K","0.00%"
"10/01/2024","84,196.0","84,291.0","84,291.0","83,720.0","4.90K","0.23%"
"09/01/2024","84,005.0","84,100.0","84,196.0","84,005.0","2.50K","-0.34%"
"08/01/2024","84,291.0","84,386.0","84,386.0","84,291.0","1.30K","-0.11%"
"05/01/2024","84,386.0","84,576.0","84,576.0","84,386.0","2.10K","-0.22%"
"04/01/2024","84,576.0","84,576.0","84,576.0","83,720.0","7.20K","0.91%"
"03/01/2024","83,815.0","83,720.0","83,815.0","83,720.0","2.00K","0.11%"
"02/01/2024","83,720.0","83,910.0","84,671.0","83,720.0","5.70K","-0.23%"
