"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"17/04/2024","15,950.0","16,500.0","16,750.0","15,800.0","2.45M","-3.33%"
"16/04/2024","16,500.0","16,650.0","16,700.0","15,800.0","2.77M","-1.20%"
"15/04/2024","16,700.0","17,650.0","17,700.0","16,650.0","3.73M","-5.65%"
"12/04/2024","17,700.0","16,600.0","17,700.0","16,600.0","5.47M","6.63%"
"11/04/2024","16,600.0","16,600.0","16,600.0","16,050.0","2.27M","0.00%"
"10/04/2024","16,600.0","16,050.0","16,700.0","15,950.0","2.82M","3.43%"
"09/04/2024","16,050.0","16,200.0","16,250.0","15,850.0","2.06M","-0.93%"
"08/04/2024","16,200.0","16,000.0","16,500.0","15,450.0","3.83M","1.25%"
"05/04/2024","16,000.0","15,000.0","16,000.0","15,000.0","4.64M","6.67%"
"04/04/2024","15,000.0","14,200.0","15,000.0","14,000.0","2.45M","5.63%"
"03/04/2024","14,200.0","14,650.0","14,750.0","14,200.0","1.62M","-3.07%"
"02/04/2024","14,650.0","14,400.0","14,750.0","14,400.0","1.66M","1.74%"
"01/04/2024","14,400.0","13,500.0","14,400.0","13,500.0","4.19M","6.67%"
"29/03/2024","13,500.0","13,450.0","13,550.0","12,550.0","696.80K","0.37%"
"28/03/2024","13,450.0","13,350.0","13,450.0","13,350.0","547.20K","0.75%"
"27/03/2024","13,350.0","13,400.0","13,400.0","13,300.0","444.10K","-0.37%"
"26/03/2024","13,400.0","13,300.0","13,500.0","13,300.0","482.40K","0.00%"
"25/03/2024","13,400.0","13,400.0","13,600.0","13,350.0","645.80K","0.00%"
"22/03/2024","13,400.0","13,400.0","13,450.0","13,300.0","644.70K","0.00%"
"21/03/2024","13,400.0","13,500.0","13,500.0","13,400.0","695.90K","-0.37%"
"20/03/2024","13,450.0","13,400.0","13,600.0","13,350.0","525.20K","0.75%"
"19/03/2024","13,350.0","13,250.0","13,650.0","13,200.0","600.80K","1.14%"
"18/03/2024","13,200.0","13,200.0","13,300.0","12,900.0","888.80K","-1.12%"
"15/03/2024","13,350.0","13,500.0","13,550.0","13,250.0","682.50K","-1.11%"
"14/03/2024","13,500.0","13,700.0","13,800.0","13,200.0","983.10K","-1.46%"
"13/03/2024","13,700.0","13,600.0","13,950.0","13,600.0","1.01M","0.74%"
"12/03/2024","13,600.0","13,450.0","13,850.0","13,200.0","1.02M","1.12%"
"11/03/2024","13,450.0","13,400.0","13,750.0","13,200.0","2.15M","0.37%"
"08/03/2024","13,400.0","13,050.0","13,650.0","12,900.0","1.02M","2.29%"
"07/03/2024","13,100.0","13,250.0","13,250.0","13,050.0","1.25M","-0.76%"
"06/03/2024","13,200.0","13,600.0","13,600.0","13,000.0","824.30K","-2.94%"
"05/03/2024","13,600.0","13,650.0","13,800.0","13,400.0","1.36M","0.00%"
"04/03/2024","13,600.0","12,750.0","13,600.0","12,750.0","3.79M","6.67%"
"01/03/2024","12,750.0","12,700.0","12,900.0","12,700.0","458.70K","0.79%"
"29/02/2024","12,650.0","12,650.0","12,750.0","12,600.0","733.50K","0.00%"
"28/02/2024","12,650.0","12,900.0","12,900.0","12,650.0","494.70K","-0.39%"
"27/02/2024","12,700.0","12,800.0","12,850.0","11,950.0","293.90K","-0.78%"
"26/02/2024","12,800.0","12,550.0","12,850.0","12,500.0","627.30K","1.99%"
"23/02/2024","12,550.0","12,650.0","12,750.0","12,500.0","469.60K","-0.79%"
"22/02/2024","12,650.0","12,700.0","12,700.0","12,600.0","400.10K","-0.39%"
"21/02/2024","12,700.0","12,750.0","12,850.0","12,650.0","782.60K","-0.39%"
"20/02/2024","12,750.0","12,850.0","12,950.0","12,750.0","640.10K","-0.78%"
"19/02/2024","12,850.0","12,900.0","13,000.0","12,500.0","962.80K","0.00%"
"16/02/2024","12,850.0","12,650.0","13,000.0","12,650.0","819.00K","2.39%"
"15/02/2024","12,550.0","12,500.0","13,000.0","12,500.0","488.20K","0.40%"
"07/02/2024","12,500.0","12,600.0","12,650.0","12,500.0","295.40K","-0.79%"
"06/02/2024","12,600.0","12,300.0","12,600.0","12,300.0","487.90K","2.44%"
"05/02/2024","12,300.0","12,100.0","12,400.0","12,100.0","459.40K","0.00%"
"02/02/2024","12,300.0","12,450.0","12,550.0","12,250.0","714.30K","-1.20%"
"01/02/2024","12,450.0","12,500.0","12,550.0","12,350.0","387.00K","-0.40%"
"31/01/2024","12,500.0","12,550.0","12,600.0","12,450.0","368.40K","-0.40%"
"30/01/2024","12,550.0","12,450.0","12,600.0","12,350.0","534.30K","0.80%"
"29/01/2024","12,450.0","12,550.0","12,550.0","12,400.0","405.40K","-0.80%"
"26/01/2024","12,550.0","12,400.0","12,550.0","12,400.0","274.60K","1.21%"
"25/01/2024","12,400.0","12,400.0","12,500.0","12,300.0","225.10K","0.00%"
"24/01/2024","12,400.0","12,450.0","12,550.0","12,400.0","400.90K","-0.40%"
"23/01/2024","12,450.0","12,550.0","12,600.0","12,450.0","392.80K","-0.80%"
"22/01/2024","12,550.0","12,500.0","12,700.0","12,500.0","391.60K","0.00%"
"19/01/2024","12,550.0","12,500.0","12,700.0","12,500.0","429.20K","1.21%"
"18/01/2024","12,400.0","12,500.0","12,500.0","12,400.0","285.10K","-0.80%"
"17/01/2024","12,500.0","12,400.0","12,600.0","12,400.0","248.80K","0.00%"
"16/01/2024","12,500.0","12,400.0","12,500.0","12,300.0","215.80K","0.81%"
"15/01/2024","12,400.0","12,400.0","12,500.0","12,300.0","312.90K","-0.80%"
"12/01/2024","12,500.0","11,800.0","12,650.0","11,800.0","579.70K","-1.19%"
"11/01/2024","12,650.0","12,500.0","12,750.0","12,500.0","389.70K","1.20%"
"10/01/2024","12,500.0","12,550.0","12,650.0","12,400.0","468.40K","-0.40%"
"09/01/2024","12,550.0","12,550.0","12,650.0","12,400.0","428.30K","0.00%"
"08/01/2024","12,550.0","12,750.0","12,800.0","12,500.0","708.00K","-1.57%"
"05/01/2024","12,750.0","13,050.0","13,350.0","12,700.0","874.80K","-2.30%"
"04/01/2024","13,050.0","13,100.0","13,500.0","12,950.0","1.57M","-0.38%"
"03/01/2024","13,100.0","12,500.0","13,100.0","12,250.0","2.93M","6.94%"
"02/01/2024","12,250.0","12,250.0","12,450.0","11,400.0","543.60K","0.00%"
