"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"07/05/2024","27,400.00","27,500.00","27,500.00","26,900.00","89.57K","1.86%"
"06/05/2024","26,900.00","25,800.00","27,200.00","25,000.00","235.60K","4.26%"
"03/05/2024","25,800.00","26,200.00","26,900.00","25,500.00","66.60K","0.00%"
"02/05/2024","25,800.00","27,100.00","27,100.00","25,700.00","45.25K","-2.27%"
"26/04/2024","26,400.00","27,300.00","27,300.00","26,000.00","22.60K","0.76%"
"25/04/2024","26,200.00","26,100.00","26,500.00","25,800.00","42.00K","0.00%"
"24/04/2024","26,200.00","26,300.00","26,800.00","25,700.00","57.10K","0.77%"
"23/04/2024","26,000.00","27,000.00","27,000.00","25,800.00","29.52K","-2.26%"
"22/04/2024","26,600.00","27,500.00","27,500.00","25,800.00","11.81K","0.76%"
"19/04/2024","26,400.00","26,600.00","26,800.00","25,500.00","86.60K","-2.94%"
"17/04/2024","27,200.00","27,200.00","27,800.00","26,500.00","40.07K","0.00%"
"16/04/2024","27,200.00","27,900.00","27,900.00","26,500.00","87.96K","-1.09%"
"15/04/2024","27,500.00","27,700.00","28,800.00","27,200.00","155.99K","-1.79%"
"12/04/2024","28,000.00","27,000.00","28,500.00","27,000.00","141.38K","3.32%"
"11/04/2024","27,100.00","26,200.00","27,300.00","26,000.00","71.36K","1.50%"
"10/04/2024","26,700.00","27,000.00","27,000.00","26,300.00","13.30K","-1.11%"
"09/04/2024","27,000.00","27,200.00","27,200.00","26,100.00","125.96K","-1.82%"
"08/04/2024","27,500.00","25,400.00","28,000.00","25,400.00","54.17K","-0.36%"
"05/04/2024","27,600.00","27,000.00","27,700.00","26,600.00","119.53K","1.85%"
"04/04/2024","27,100.00","27,300.00","27,300.00","26,800.00","69.10K","-0.37%"
"03/04/2024","27,200.00","28,000.00","28,000.00","26,300.00","71.82K","-1.09%"
"02/04/2024","27,500.00","27,800.00","27,900.00","27,000.00","112.23K","1.48%"
"01/04/2024","27,100.00","25,000.00","27,300.00","25,000.00","209.93K","7.97%"
"29/03/2024","25,100.00","24,900.00","25,500.00","24,900.00","72.97K","2.03%"
"28/03/2024","24,600.00","23,800.00","24,800.00","23,700.00","113.45K","2.93%"
"27/03/2024","23,900.00","23,700.00","23,900.00","23,700.00","30.30K","0.42%"
"26/03/2024","23,800.00","23,900.00","23,900.00","23,400.00","29.71K","0.42%"
"25/03/2024","23,700.00","23,700.00","23,900.00","23,400.00","26.50K","0.00%"
"22/03/2024","23,700.00","23,800.00","23,800.00","23,500.00","56.24K","0.00%"
"21/03/2024","23,700.00","23,700.00","24,000.00","23,600.00","22.81K","0.00%"
"20/03/2024","23,700.00","23,800.00","23,800.00","23,500.00","21.65K","0.00%"
"19/03/2024","23,700.00","23,700.00","23,900.00","23,500.00","48.46K","0.00%"
"18/03/2024","23,700.00","24,200.00","24,200.00","23,400.00","71.31K","-2.07%"
"15/03/2024","24,200.00","24,000.00","24,200.00","23,800.00","44.38K","0.83%"
"14/03/2024","24,000.00","24,000.00","24,100.00","23,800.00","29.26K","-0.41%"
"13/03/2024","24,100.00","24,400.00","24,400.00","23,800.00","37.42K","-0.41%"
"12/03/2024","24,200.00","23,800.00","24,400.00","23,400.00","126.97K","2.11%"
"11/03/2024","23,700.00","24,000.00","24,200.00","23,500.00","55.04K","-0.42%"
"08/03/2024","23,800.00","25,000.00","25,000.00","23,300.00","69.71K","-0.83%"
"07/03/2024","24,000.00","25,500.00","25,500.00","23,700.00","44.14K","-1.23%"
"06/03/2024","24,300.00","25,500.00","25,500.00","23,900.00","66.94K","0.83%"
"05/03/2024","24,100.00","23,000.00","24,900.00","23,000.00","156.92K","4.33%"
"04/03/2024","23,100.00","22,800.00","23,400.00","22,700.00","68.32K","1.76%"
"01/03/2024","22,700.00","22,500.00","22,900.00","22,400.00","86.61K","1.79%"
"29/02/2024","22,300.00","22,300.00","22,400.00","22,200.00","40.32K","-0.45%"
"28/02/2024","22,400.00","22,500.00","22,500.00","22,200.00","9.08K","0.45%"
"27/02/2024","22,300.00","22,200.00","22,500.00","22,100.00","18.00K","0.45%"
"26/02/2024","22,200.00","22,200.00","22,600.00","21,900.00","18.86K","0.00%"
"23/02/2024","22,200.00","22,600.00","22,600.00","22,000.00","28.74K","-1.33%"
"22/02/2024","22,500.00","22,600.00","22,700.00","22,000.00","53.01K","0.90%"
"21/02/2024","22,300.00","22,500.00","22,900.00","22,300.00","33.56K","-1.76%"
"20/02/2024","22,700.00","22,600.00","22,800.00","22,300.00","59.09K","0.44%"
"19/02/2024","22,600.00","22,700.00","22,700.00","22,100.00","54.17K","-0.44%"
"16/02/2024","22,700.00","22,800.00","23,000.00","22,000.00","35.82K","1.34%"
"15/02/2024","22,400.00","22,400.00","22,800.00","22,400.00","28.36K","0.45%"
"07/02/2024","22,300.00","22,500.00","22,700.00","21,800.00","39.26K","-0.89%"
"06/02/2024","22,500.00","22,200.00","22,800.00","21,900.00","32.33K","2.27%"
"05/02/2024","22,000.00","22,800.00","22,800.00","21,900.00","49.20K","-1.35%"
"02/02/2024","22,300.00","22,600.00","23,000.00","22,300.00","25.62K","-0.89%"
"01/02/2024","22,500.00","23,000.00","23,000.00","22,000.00","30.41K","-2.17%"
"31/01/2024","23,000.00","22,700.00","23,500.00","22,400.00","35.68K","0.44%"
"30/01/2024","22,900.00","22,600.00","23,900.00","22,600.00","89.86K","1.33%"
"29/01/2024","22,600.00","22,400.00","22,600.00","22,200.00","51.25K","0.89%"
"26/01/2024","22,400.00","22,100.00","22,500.00","21,800.00","41.03K","0.90%"
"25/01/2024","22,200.00","22,100.00","22,500.00","21,800.00","10.51K","1.83%"
"24/01/2024","21,800.00","22,100.00","22,500.00","21,800.00","47.31K","-1.80%"
"23/01/2024","22,200.00","22,000.00","22,500.00","22,000.00","13.83K","0.45%"
"22/01/2024","22,100.00","22,500.00","22,700.00","21,900.00","5.54K","-0.45%"
"19/01/2024","22,200.00","22,600.00","22,600.00","22,000.00","6.93K","-0.89%"
"18/01/2024","22,400.00","22,000.00","22,500.00","21,800.00","31.30K","1.82%"
"17/01/2024","22,000.00","21,700.00","22,300.00","21,700.00","17.84K","0.46%"
"16/01/2024","21,900.00","22,000.00","22,000.00","21,500.00","19.71K","0.92%"
"15/01/2024","21,700.00","20,200.00","22,000.00","20,200.00","18.42K","0.00%"
"12/01/2024","21,700.00","22,200.00","22,200.00","21,300.00","41.22K","-2.25%"
"11/01/2024","22,200.00","22,800.00","22,800.00","21,800.00","53.54K","0.91%"
"10/01/2024","22,000.00","22,700.00","22,700.00","22,000.00","31.50K","-1.35%"
"09/01/2024","22,300.00","23,100.00","23,100.00","22,300.00","43.29K","-2.62%"
"08/01/2024","22,900.00","23,800.00","24,000.00","22,900.00","39.97K","-3.38%"
"05/01/2024","23,700.00","23,600.00","24,000.00","22,700.00","57.63K","0.85%"
"04/01/2024","23,500.00","23,600.00","24,200.00","23,000.00","114.60K","0.00%"
"03/01/2024","23,500.00","21,500.00","23,500.00","21,000.00","159.00K","9.30%"
"02/01/2024","21,500.00","20,000.00","22,000.00","20,000.00","112.20K","10.82%"
